,Metabolite,Formula,Polarity (z),mz,ppm,RT,RT_range,Detection,1 20AF,2 20AF,4 40AM,5 40AM,6 40AM,7 2e6 Mf,8 2e6 Mf,9 2e6 Mf,10 200 L3,11 200 L3,12 200 L3,AF_vs_AM_ttest_pval,AF_vs_AM_Log2FoldChange,AF_vs_AM_impact_score,AF_vs_L3_ttest_pval,AF_vs_L3_Log2FoldChange,AF_vs_L3_impact_score,AF_vs_Mf_ttest_pval,AF_vs_Mf_Log2FoldChange,AF_vs_Mf_impact_score,AM_vs_AF_ttest_pval,AM_vs_AF_Log2FoldChange,AM_vs_AF_impact_score,AM_vs_L3_ttest_pval,AM_vs_L3_Log2FoldChange,AM_vs_L3_impact_score,AM_vs_Mf_ttest_pval,AM_vs_Mf_Log2FoldChange,AM_vs_Mf_impact_score,L3_vs_AF_ttest_pval,L3_vs_AF_Log2FoldChange,L3_vs_AF_impact_score,L3_vs_AM_ttest_pval,L3_vs_AM_Log2FoldChange,L3_vs_AM_impact_score,L3_vs_Mf_ttest_pval,L3_vs_Mf_Log2FoldChange,L3_vs_Mf_impact_score,Mf_vs_AF_ttest_pval,Mf_vs_AF_Log2FoldChange,Mf_vs_AF_impact_score,Mf_vs_AM_ttest_pval,Mf_vs_AM_Log2FoldChange,Mf_vs_AM_impact_score,Mf_vs_L3_ttest_pval,Mf_vs_L3_Log2FoldChange,Mf_vs_L3_impact_score
231,D-Glucosamine,C6H13NO5,-,178.0721,-7.8,8.04,0.92,5,9749580,9664449,11011921,16703681,14981572,-,-,-,-,-,-,0.12902498298400322,-0.5520785324424442,136.0,9.583159825517276e-08,3.8291842316183873,770503263.0,9.583159825517276e-08,3.8291842316183873,770503263.0,0.12902498298400322,0.5520785324424443,136.0,0.0012989381260322575,4.381262764060831,119648.0,0.0012989381260322575,4.381262764060831,119648.0,9.583159825517276e-08,-3.8291842316183873,770503263.0,0.0012989381260322575,-4.381262764060831,119648.0,NA,0.0,0.0,9.583159825517276e-08,-3.8291842316183873,770503263.0,0.0012989381260322575,-4.381262764060831,119648.0,NA,0.0,0.0
232,D-Glucosamine 6-phosphate,C6H14NO8P,+,260.053,-4.5,12.54,0.91,8,2072068,1236945,2264772,1175173,2119381,210706,351463,130031,-,-,-,0.7373246024122532,-0.16354652424892688,3.0,0.013551376266230116,6.0709245607194005,4165.0,0.02152304408189171,2.842102613630705,314.0,0.7373246024122532,0.16354652424892702,3.0,0.0058721278037223365,6.234471084968328,12038.0,0.009539962100090423,3.005649137879632,877.0,0.013551376266230116,-6.0709245607194005,4165.0,0.0058721278037223365,-6.234471084968328,12038.0,0.03335183377192049,-3.2288219470886945,36.0,0.02152304408189171,-2.842102613630705,314.0,0.009539962100090423,-3.005649137879632,877.0,0.03335183377192049,3.2288219470886945,36.0
233,D-Glucose,C6H12O6,-,179.0561,-7.9,11.25,0.49,7,1485453,1376017,24022348,10325849,14125584,-,-,-,-,2002693,755390,0.06817438139086494,-3.497413731038823,1457.0,0.6469783353292837,0.3140211565107134,2.0,0.00037086641912247015,1.042601865937063,5902.0,0.06817438139086494,3.497413731038823,1457.0,0.02165237097358848,3.811434887549536,5612.0,0.019304177635812412,4.540015596975887,10155.0,0.6469783353292837,-0.3140211565107135,2.0,0.02165237097358848,-3.811434887549536,5612.0,0.34468498261333785,0.7285807094263496,4.0,0.00037086641912247015,-1.042601865937063,5902.0,0.019304177635812412,-4.540015596975887,10155.0,0.34468498261333785,-0.7285807094263496,4.0
234,D-Glucose 1-phosphate,C6H13O9P,-,259.0224,-4.8,13.99,0.09,7,13248660,6775914,8517686,5067621,5726525,-,-,674002,-,673201,-,0.2875528048863375,0.6372490212082427,44.0,0.030400351131610225,3.919147433602772,2656.0,0.0304026401910436,3.9185655369512653,2655.0,0.2875528048863375,-0.6372490212082424,44.0,0.005464549486156456,3.281898412394529,6318.0,0.005465487336450425,3.2813165157430224,6314.0,0.030400351131610225,-3.919147433602772,2656.0,0.005464549486156456,-3.281898412394529,6318.0,0.9756591698129992,-0.0005818966515065933,1.0,0.0304026401910436,-3.9185655369512653,2655.0,0.005465487336450425,-3.2813165157430224,6314.0,0.9756591698129992,0.0005818966515065067,1.0
235,D-Glucuronolactone,C6H8O6,-,175.0248,-8.1,12.4,0.94,5,3536238,528444,1258624,1436561,1270800,-,-,-,-,-,-,0.5720771517584188,0.6204257672606034,5.0,0.18534171499087135,4.170798404132681,104.0,0.18534171499087135,4.170798404132681,104.0,0.5720771517584188,-0.6204257672606033,5.0,2.9998210864809083e-05,3.5503726368720763,280185.0,2.9998210864809083e-05,3.5503726368720763,280185.0,0.18534171499087135,-4.170798404132681,104.0,2.9998210864809083e-05,-3.5503726368720763,280185.0,NA,0.0,0.0,0.18534171499087135,-4.170798404132681,104.0,2.9998210864809083e-05,-3.5503726368720763,280185.0,NA,0.0,0.0
236,D-Glutamate,C5H9NO4,+,148.0604,-4.3,11.75,0.19,9,479019424,461691136,261841120,163616352,214938096,81916328,52491776,68959992,-,16219775,-,0.006215279182614026,1.1397500768074014,121213.0,1.1910867791552965e-05,5.767400664256063,1095251744.0,6.978739854790036e-05,2.794620030511016,26752013.0,0.006215279182614026,-1.1397500768074014,121213.0,0.002016374619461125,4.627650587448661,1361474.0,0.00793508138125796,1.6548699537036151,55806.0,1.1910867791552965e-05,-5.767400664256063,1095251744.0,0.002016374619461125,-4.627650587448661,1361474.0,0.003157381039573531,-2.9727806337450464,95010.0,6.978739854790036e-05,-2.794620030511016,26752013.0,0.00793508138125796,-1.6548699537036151,55806.0,0.003157381039573531,2.9727806337450464,95010.0
237,D-Glutamine,C5H10N2O3,+,147.0764,-4.2,11.48,0.2,9,901045312,952788608,947214208,987196032,1009144000,87331064,73883216,65804432,-,94757432,-,0.17146605173726456,-0.08208470870751962,5890.0,0.00024725316418672375,4.72728442626564,51524901.0,3.265198005761905e-05,3.614591381742828,188054712.0,0.17146605173726456,0.08208470870751962,5890.0,1.1069714136067937e-05,4.809369134973159,1286968238.0,1.2053456107431943e-06,3.6966760904503473,5684408716.0,0.00024725316418672375,-4.72728442626564,51524901.0,1.1069714136067937e-05,-4.809369134973159,1286968238.0,0.25361251565658666,-1.1126930445228116,472.0,3.265198005761905e-05,-3.614591381742828,188054712.0,1.2053456107431943e-06,-3.6966760904503464,5684408716.0,0.25361251565658666,1.1126930445228118,472.0
238,D-Glycerate,C3H6O4,-,105.0193,-14.6,9.19,0.95,5,8296716,8530718,6084224,5109170,5880096,-,-,-,-,-,-,0.006171152173965142,0.5640197084432907,1690.0,2.5530137122121527e-06,6.264504887832267,128327971.0,2.5530137122121527e-06,6.264504887832267,128327971.0,0.006171152173965142,-0.5640197084432907,1690.0,4.713997852777343e-05,5.700485179388976,3199418.0,4.713997852777343e-05,5.700485179388976,3199418.0,2.5530137122121527e-06,-6.264504887832267,128327971.0,4.713997852777343e-05,-5.700485179388976,3199418.0,NA,0.0,0.0,2.5530137122121527e-06,-6.264504887832267,128327971.0,4.713997852777343e-05,-5.700485179388976,3199418.0,NA,0.0,0.0
239,dGMP,C10H14N5O7P,+,348.0704,-4.5,10.01,0.55,9,537441,673482,1321890,456067,843682,6072554,5649910,19264552,-,-,112891,0.4721449630548759,-0.5293994091762415,2.0,0.0029779752700442113,3.341628371154276,1132.0,0.19055314321324054,-4.092522296496819,489.0,0.4721449630548759,0.5293994091762415,2.0,0.03187615860174413,3.8710277803305173,214.0,0.10223727893749042,-3.5631228873205782,648.0,0.0029779752700442113,-3.341628371154276,1132.0,0.03187615860174413,-3.871027780330517,214.0,0.08315596019011041,-7.434150667651094,10803.0,0.19055314321324054,4.092522296496819,489.0,0.10223727893749042,3.5631228873205782,648.0,0.08315596019011041,7.434150667651094,10803.0
240,dGTP,C10H16N5O13P3,-,505.9885,-7.6,13.75,0.54,6,56492,57584,67395,116205,325539,-,-,35622,-,-,-,0.3508239585430239,-1.5731017787916894,1.0,9.66768458583932e-06,0.8257590694534653,8179.0,0.00059070026805847,0.7752175098304429,131.0,0.3508239585430239,1.5731017787916894,1.0,0.15738238315096115,2.398860848245155,3.0,0.16010641327607145,2.3483192886221325,3.0,9.66768458583932e-06,-0.8257590694534652,8179.0,0.15738238315096115,-2.398860848245155,3.0,0.37390096630005787,-0.05054155962302233,0.0,0.00059070026805847,-0.7752175098304429,131.0,0.16010641327607145,-2.3483192886221325,3.0,0.37390096630005787,0.05054155962302233,0.0
241,dIDP,C10H14N4O10P2,+,413.0258,-12.8,4.25,0.54,1,-,-,-,-,-,-,-,-,-,19596,-,NA,0.0,0.0,0.4950253460597114,-0.12190078124862208,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000593,-0.12190078124862208,0.0,NA,0.0,0.0,0.4950253460597114,0.12190078124862212,0.0,0.3739009663000593,0.12190078124862212,0.0,0.3739009663000593,0.12190078124862212,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000593,-0.12190078124862208,0.0
242,Dihydroceramide,C19H39NO3,+,330.3003,-2.6,3.25,0.93,1,73767,-,-,-,-,-,-,-,-,-,-,0.27222840122441616,0.0612581795862197,0.0,0.27222840122441616,0.0612581795862197,0.0,0.27222840122441616,0.0612581795862197,0.0,0.27222840122441616,-0.061258179586219624,0.0,NA,0.0,0.0,NA,0.0,0.0,0.27222840122441616,-0.061258179586219624,0.0,NA,0.0,0.0,NA,0.0,0.0,0.27222840122441616,-0.061258179586219624,0.0,NA,0.0,0.0,NA,0.0,0.0
243,Dihydrofolate,C19H21N7O6,+,444.1626,14.6,3.8,0.65,1,-,-,-,-,-,-,-,-,13552,-,-,NA,0.0,0.0,0.495025346059713,-0.011971288971022249,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000612,-0.011971288971022249,0.0,NA,0.0,0.0,0.495025346059713,0.011971288971022202,0.0,0.3739009663000612,0.011971288971022202,0.0,0.3739009663000612,0.011971288971022202,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000612,-0.011971288971022249,0.0
244,Dihydropteroate,C14H14N6O3,+,315.12,14.9,11.56,0.23,7,498109,494291,-,482736,467158,39774,25746,-,-,46695,-,0.4434550114002627,0.6330091364903387,1.0,8.221933182228768e-05,4.480233721536768,70368.0,2.9532536205561097e-05,4.300953566139108,173994.0,0.4434550114002627,-0.6330091364903386,1.0,0.12810655085169415,3.847224585046431,19.0,0.13048272429413932,3.667944429648769,17.0,8.221933182228768e-05,-4.480233721536768,70368.0,0.12810655085169415,-3.847224585046431,19.0,0.8536248526566232,-0.17928015539766126,0.0,2.9532536205561097e-05,-4.300953566139108,173994.0,0.13048272429413932,-3.6679444296487698,17.0,0.8536248526566232,0.1792801553976613,0.0
245,Dimethylallyl diphosphate,C5H12O7P2,+,247.0131,-2.0,10.87,0.46,1,-,-,-,69846,-,-,-,-,-,-,-,0.495025346059711,-1.5824917747600709,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,1.5824917747600709,0.0,0.3739009663000589,1.5824917747600709,0.0,0.3739009663000589,1.5824917747600709,0.0,NA,0.0,0.0,0.3739009663000589,-1.5824917747600709,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000589,-1.5824917747600709,0.0,NA,0.0,0.0
246,dITP,C10H15N4O13P3,+,492.9921,-11.4,5.01,0.16,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
247,D-Mannose,C6H12O6,-,179.0561,-7.9,11.25,0.49,7,1485453,1376017,24022348,10325849,14125584,-,-,-,-,2002693,755390,0.06817438139086494,-3.497413731038823,1457.0,0.6469783353292837,0.3140211565107134,2.0,0.00037086641912247015,1.042601865937063,5902.0,0.06817438139086494,3.497413731038823,1457.0,0.02165237097358848,3.811434887549536,5612.0,0.019304177635812412,4.540015596975887,10155.0,0.6469783353292837,-0.3140211565107135,2.0,0.02165237097358848,-3.811434887549536,5612.0,0.34468498261333785,0.7285807094263496,4.0,0.00037086641912247015,-1.042601865937063,5902.0,0.019304177635812412,-4.540015596975887,10155.0,0.34468498261333785,-0.7285807094263496,4.0
248,D-Mannose 1-phosphate,C6H13O9P,-,259.0224,-4.8,13.99,0.09,7,13248660,6775914,8517686,5067621,5726525,-,-,674002,-,673201,-,0.2875528048863375,0.6372490212082427,44.0,0.030400351131610225,3.919147433602772,2656.0,0.0304026401910436,3.9185655369512653,2655.0,0.2875528048863375,-0.6372490212082424,44.0,0.005464549486156456,3.281898412394529,6318.0,0.005465487336450425,3.2813165157430224,6314.0,0.030400351131610225,-3.919147433602772,2656.0,0.005464549486156456,-3.281898412394529,6318.0,0.9756591698129992,-0.0005818966515065933,1.0,0.0304026401910436,-3.9185655369512653,2655.0,0.005465487336450425,-3.2813165157430224,6314.0,0.9756591698129992,0.0005818966515065067,1.0
249,D-Mannose 6-phosphate,C6H13O9P,-,259.0224,-4.8,13.99,0.09,7,13248660,6775914,8517686,5067621,5726525,-,-,674002,-,673201,-,0.2875528048863375,0.6372490212082427,44.0,0.030400351131610225,3.919147433602772,2656.0,0.0304026401910436,3.9185655369512653,2655.0,0.2875528048863375,-0.6372490212082424,44.0,0.005464549486156456,3.281898412394529,6318.0,0.005465487336450425,3.2813165157430224,6314.0,0.030400351131610225,-3.919147433602772,2656.0,0.005464549486156456,-3.281898412394529,6318.0,0.9756591698129992,-0.0005818966515065933,1.0,0.0304026401910436,-3.9185655369512653,2655.0,0.005465487336450425,-3.2813165157430224,6314.0,0.9756591698129992,0.0005818966515065067,1.0
250,"D-myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,+,420.9697,-5.6,7.65,0.42,1,-,-,-,-,35516,-,-,-,-,-,-,0.4950253460597112,-0.8162005293492196,0.0,NA,0.0,0.0,NA,0.0,0.0,0.4950253460597112,0.8162005293492194,0.0,0.373900966300059,0.8162005293492194,0.0,0.373900966300059,0.8162005293492194,0.0,NA,0.0,0.0,0.373900966300059,-0.8162005293492196,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.8162005293492196,0.0,NA,0.0,0.0
251,Dodecanoic acid,C12H24O2,-,199.1704,-7.3,2.89,0.12,7,483540,-,-,-,-,3491110,2367339,3250056,1324231,916655,1497372,0.27222840122441616,0.0077196674863573645,2.0,0.041149008278651214,-1.373375077151228,54.0,0.010226837629333707,-2.658223216025056,1085.0,0.27222840122441616,-0.007719667486357236,2.0,0.011161707076214342,-1.3810947446375854,201.0,0.0017010632484966,-2.665942883511413,6556.0,0.041149008278651214,1.373375077151228,54.0,0.011161707076214342,1.3810947446375854,201.0,0.009447871510729426,-1.284848138873828,552.0,0.010226837629333707,2.658223216025056,1085.0,0.0017010632484966,2.665942883511413,6556.0,0.009447871510729426,1.284848138873828,552.0
252,Dolichyl beta-D-glucosyl phosphate,C21H39O9P,+,467.2404,-13.2,2.74,0.51,8,111502,-,125067,19622,33895,387958,56857,381200,-,-,17431,0.9464779520653764,0.09506131887095866,0.0,0.2770982408097188,1.9679828834294564,1.0,0.241583711489962,-2.1145038317253126,3.0,0.9464779520653764,-0.0950613188709588,0.0,0.26033621186446154,1.8729215645584976,1.0,0.13163861438641072,-2.209565150596271,6.0,0.2770982408097188,-1.9679828834294568,1.0,0.26033621186446154,-1.872921564558498,1.0,0.07671335993913905,-4.082486715154769,32.0,0.241583711489962,2.1145038317253126,3.0,0.13163861438641072,2.209565150596271,6.0,0.07671335993913905,4.0824867151547695,32.0
253,Dolichyl diphosphate,C12H26O7P2,-,343.1081,10.2,12.44,0.38,8,5423652,4765544,6715624,8709571,9434513,-,-,-,41510,55343,42013,0.059455434293668286,-0.7018066328965247,183.0,0.00025096650308413553,6.782165494999376,1127269.0,0.0002460682367100987,8.480142498422449,3706945.0,0.059455434293668286,0.7018066328965249,183.0,0.0005331360960517643,7.4839721278959,1399027.0,0.0005251511159998926,9.181949131318973,4590391.0,0.00025096650308413553,-6.782165494999376,1127269.0,0.0005331360960517643,-7.4839721278959,1399027.0,0.0021123027376687615,1.6979770034230737,47.0,0.0002460682367100987,-8.480142498422449,3706945.0,0.0005251511159998926,-9.181949131318973,4590391.0,0.0021123027376687615,-1.6979770034230737,47.0
254,Dolichyl phosphate D-mannose,C6H13O9P,-,259.0224,-4.8,13.99,0.09,7,13248660,6775914,8517686,5067621,5726525,-,-,674002,-,673201,-,0.2875528048863375,0.6372490212082427,44.0,0.030400351131610225,3.919147433602772,2656.0,0.0304026401910436,3.9185655369512653,2655.0,0.2875528048863375,-0.6372490212082424,44.0,0.005464549486156456,3.281898412394529,6318.0,0.005465487336450425,3.2813165157430224,6314.0,0.030400351131610225,-3.919147433602772,2656.0,0.005464549486156456,-3.281898412394529,6318.0,0.9756591698129992,-0.0005818966515065933,1.0,0.0304026401910436,-3.9185655369512653,2655.0,0.005465487336450425,-3.2813165157430224,6314.0,0.9756591698129992,0.0005818966515065067,1.0
255,D-Ribose,C5H10O5,-,149.0455,0.4,2.08,0.84,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
256,D-Ribose 5-phosphate,C5H11O8P,-,229.0119,-6.5,12.93,0.65,8,304212,151846,238486,97325,113876,56857,48623,174213,-,-,-,0.4049978036077351,0.6052586363835988,1.0,0.04719064102463341,2.4065068206474924,15.0,0.17930258746768504,1.2903356668259889,2.0,0.4049978036077351,-0.6052586363835988,1.0,0.07442583290403024,1.801248184263894,5.0,0.40021476209534695,0.6850770304423899,0.0,0.04719064102463341,-2.4065068206474924,15.0,0.07442583290403024,-1.8012481842638937,5.0,0.28334842066780463,-1.1161711538215042,1.0,0.17930258746768504,-1.2903356668259889,2.0,0.40021476209534695,-0.6850770304423899,0.0,0.28334842066780463,1.1161711538215038,1.0
257,D-Ribulose 5-phosphate,C5H11O8P,-,229.0119,-6.5,12.93,0.65,8,304212,151846,238486,97325,113876,56857,48623,174213,-,-,-,0.4049978036077351,0.6052586363835988,1.0,0.04719064102463341,2.4065068206474924,15.0,0.17930258746768504,1.2903356668259889,2.0,0.4049978036077351,-0.6052586363835988,1.0,0.07442583290403024,1.801248184263894,5.0,0.40021476209534695,0.6850770304423899,0.0,0.04719064102463341,-2.4065068206474924,15.0,0.07442583290403024,-1.8012481842638937,5.0,0.28334842066780463,-1.1161711538215042,1.0,0.17930258746768504,-1.2903356668259889,2.0,0.40021476209534695,-0.6850770304423899,0.0,0.28334842066780463,1.1161711538215038,1.0
258,"D-Tagatose 1,6-bisphosphate",C6H14O12P2,+,341.0033,13.4,5.32,0.13,3,-,-,-,-,-,-,-,-,11586,22368,34051,NA,0.0,0.0,0.2275491311583672,-1.1806783222597053,0.0,NA,0.0,0.0,NA,0.0,0.0,0.12254403778395186,-1.1806783222597053,0.0,NA,0.0,0.0,0.2275491311583672,1.1806783222597053,0.0,0.12254403778395186,1.1806783222597053,0.0,0.12254403778395186,1.1806783222597053,0.0,NA,0.0,0.0,NA,0.0,0.0,0.12254403778395186,-1.1806783222597053,0.0
259,D-Tagatose 6-phosphate,C6H13O9P,-,259.0224,-4.8,13.99,0.09,7,13248660,6775914,8517686,5067621,5726525,-,-,674002,-,673201,-,0.2875528048863375,0.6372490212082427,44.0,0.030400351131610225,3.919147433602772,2656.0,0.0304026401910436,3.9185655369512653,2655.0,0.2875528048863375,-0.6372490212082424,44.0,0.005464549486156456,3.281898412394529,6318.0,0.005465487336450425,3.2813165157430224,6314.0,0.030400351131610225,-3.919147433602772,2656.0,0.005464549486156456,-3.281898412394529,6318.0,0.9756591698129992,-0.0005818966515065933,1.0,0.0304026401910436,-3.9185655369512653,2655.0,0.005465487336450425,-3.2813165157430224,6314.0,0.9756591698129992,0.0005818966515065067,1.0
260,dTDP,C10H16N2O11P2,-,401.0157,-7.9,26.13,0.44,6,-,-,-,-,-,98551,76076,82629,125112,109976,106177,NA,0.0,0.0,0.0008067437017364465,-3.507858053971629,873.0,0.0030989183480227274,-3.1001703197569768,132.0,NA,0.0,0.0,5.674325607484537e-05,-3.507858053971629,12405.0,0.00034338376240536345,-3.1001703197569768,1196.0,0.0008067437017364465,3.507858053971629,873.0,5.674325607484537e-05,3.507858053971629,12405.0,0.033821522619264806,0.4076877342146527,4.0,0.0030989183480227274,3.1001703197569768,132.0,0.00034338376240536345,3.1001703197569768,1196.0,0.033821522619264806,-0.4076877342146527,4.0
261,dTMP,C10H15N2O8P,-,321.0493,0.2,10.25,0.14,8,76692,50545,99165,32770,64681,17337,17453,15159,-,-,-,0.9469951537059093,-0.04289996632118367,0.0,0.011814719771245524,2.66944635634657,20.0,0.01724031781016137,1.9339530621227543,9.0,0.9469951537059093,0.042899966321183564,0.0,0.044252809459479146,2.7123463226677536,6.0,0.06342814111403478,1.9768530284439385,3.0,0.011814719771245524,-2.66944635634657,20.0,0.044252809459479146,-2.7123463226677536,6.0,0.0008760103040027715,-0.7354932942238154,25.0,0.01724031781016137,-1.9339530621227543,9.0,0.06342814111403478,-1.9768530284439385,3.0,0.0008760103040027715,0.7354932942238153,25.0
262,dTTP,C10H17N2O14P3,+,482.9965,-12.5,7.49,0.17,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
263,dUMP,C9H13N2O8P,+,309.0482,-2.7,11.18,0.11,1,-,-,-,-,-,-,-,-,-,16186,-,NA,0.0,0.0,0.495025346059711,-0.27046914031057795,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.27046914031057795,0.0,NA,0.0,0.0,0.495025346059711,0.2704691403105779,0.0,0.373900966300059,0.2704691403105779,0.0,0.373900966300059,0.2704691403105779,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.27046914031057795,0.0
264,dUTP,C9H15N2O14P3,+,468.9809,13.7,7.31,0.33,1,-,-,-,13244,-,-,-,-,-,-,-,0.4950253460597106,-0.0995018717584042,0.0,NA,0.0,0.0,NA,0.0,0.0,0.4950253460597106,0.0995018717584043,0.0,0.3739009663000585,0.0995018717584043,0.0,0.3739009663000585,0.0995018717584043,0.0,NA,0.0,0.0,0.3739009663000585,-0.0995018717584042,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000585,-0.0995018717584042,0.0,NA,0.0,0.0
265,D-Xylulose 5-phosphate,C5H11O8P,-,229.0119,-6.5,12.93,0.65,8,304212,151846,238486,97325,113876,56857,48623,174213,-,-,-,0.4049978036077351,0.6052586363835988,1.0,0.04719064102463341,2.4065068206474924,15.0,0.17930258746768504,1.2903356668259889,2.0,0.4049978036077351,-0.6052586363835988,1.0,0.07442583290403024,1.801248184263894,5.0,0.40021476209534695,0.6850770304423899,0.0,0.04719064102463341,-2.4065068206474924,15.0,0.07442583290403024,-1.8012481842638937,5.0,0.28334842066780463,-1.1161711538215042,1.0,0.17930258746768504,-1.2903356668259889,2.0,0.40021476209534695,-0.6850770304423899,0.0,0.28334842066780463,1.1161711538215038,1.0
266,Ecgonine methyl ester,C10H17NO3,+,200.1281,-5.1,3.53,0.72,11,101603,94022,240483,230319,341616,115464,100515,80990,237054,135401,183892,0.032784048185483694,-1.469168951691698,16.0,0.10440481917844324,-0.9229317363460542,3.0,0.934517281667666,-0.017259086069436637,0.0,0.032784048185483694,1.469168951691698,16.0,0.1376447484449584,0.5462372153456438,2.0,0.009617936459589534,1.451909865622261,53.0,0.10440481917844324,0.9229317363460542,3.0,0.1376447484449584,-0.5462372153456437,2.0,0.04938652020357235,0.9056726502766176,5.0,0.934517281667666,0.017259086069436637,0.0,0.009617936459589534,-1.451909865622261,53.0,0.04938652020357235,-0.9056726502766176,5.0
267,Ethanolamine phosphate,C2H8NO4P,+,142.0264,-1.9,12.93,0.3,4,-,-,367748,456137,457083,-,-,170040,-,-,-,0.003121631962055532,-2.2211664520274703,387.0,NA,0.0,0.0,0.4950253460597112,-0.3624525018841625,0.0,0.003121631962055532,2.2211664520274703,387.0,0.00034676048163082273,2.2211664520274703,3486.0,0.0014391699938710847,1.858713950143308,686.0,NA,0.0,0.0,0.00034676048163082273,-2.2211664520274703,3486.0,0.373900966300059,-0.3624525018841625,0.0,0.4950253460597112,0.3624525018841625,0.0,0.0014391699938710847,-1.8587139501433076,686.0,0.373900966300059,0.3624525018841625,0.0
268,FAD,C27H33N9O15P2,+,786.1644,-4.5,8.82,0.18,8,65826,31833,28113,31391,43939,11942,13267,22089,-,-,-,0.3842401107711481,0.5019513899460148,0.0,0.054774720796868036,2.2877530052697934,3.0,0.08907591237336072,1.6309363256204734,1.0,0.3842401107711481,-0.5019513899460146,0.0,0.007099791313838279,1.7858016153237786,11.0,0.03172548757128665,1.1289849356744588,2.0,0.054774720796868036,-2.2877530052697934,3.0,0.007099791313838279,-1.7858016153237786,11.0,0.14444403744108364,-0.6568166796493198,0.0,0.08907591237336072,-1.6309363256204736,1.0,0.03172548757128665,-1.1289849356744588,2.0,0.14444403744108364,0.6568166796493198,0.0
269,FMN,C17H21N4O9P,+,457.1119,-5.7,8.9,0.23,7,47036,46590,79656,-,34813,35971,24676,20416,-,-,-,0.8712345749974569,0.14572869145684192,0.0,2.5014443207816227e-07,1.90763813196386,444649.0,0.04565992379481198,0.7928281555074913,1.0,0.8712345749974569,-0.14572869145684186,0.0,0.20540648436380776,1.7619094405070184,0.0,0.4929235414744057,0.6470994640506494,0.0,2.5014443207816227e-07,-1.90763813196386,444649.0,0.20540648436380776,-1.7619094405070186,0.0,0.0350539483289698,-1.1148099764563688,1.0,0.04565992379481198,-0.7928281555074913,1.0,0.4929235414744057,-0.6470994640506496,0.0,0.0350539483289698,1.1148099764563693,1.0
270,Folate,C19H19N7O6,-,440.1324,3.6,5.83,0.38,7,25699,29507,50006,36890,24026,29935,-,-,-,37072,-,0.4089025728347265,-0.4216860555153652,0.0,0.9846252882151084,0.006968162746113549,0.0,0.5174038231870647,0.13765510275989742,0.0,0.4089025728347265,0.421686055515365,0.0,0.3459815520136774,0.4286542182614786,0.0,0.20610411280337496,0.5593411582752623,0.0,0.9846252882151084,-0.006968162746113371,0.0,0.3459815520136774,-0.4286542182614786,0.0,0.6810600217962698,0.13068694001378395,0.0,0.5174038231870647,-0.13765510275989726,0.0,0.20610411280337496,-0.5593411582752623,0.0,0.6810600217962698,-0.13068694001378392,0.0
271,Formyl-5-hydroxykynurenamine,C10H12N2O3,+,209.0921,-3.2,7.55,0.53,8,103148,104928,143201,186855,215440,94275,51604,51714,-,-,-,0.06415363670521376,-0.8054955462485904,4.0,8.782247404076158e-07,2.9062389937377557,503271.0,0.12897912705784886,0.6595412329799686,1.0,0.06415363670521376,0.8054955462485907,4.0,0.0013263076084981693,3.7117345399863457,967.0,0.010234302433566106,1.4650367792285592,33.0,8.782247404076158e-07,-2.9062389937377557,503271.0,0.0013263076084981693,-3.711734539986345,967.0,0.021587425633493515,-2.2466977607577867,9.0,0.12897912705784886,-0.6595412329799685,1.0,0.010234302433566106,-1.4650367792285592,33.0,0.021587425633493515,2.2466977607577867,9.0
